longitude,latitude,u_10m_component_of_wind,v_10m_component_of_wind,dewpoint_2m_temperature,temperature_2m,mean_sea_level_pressure,surface_net_solar_radiation,surface_net_thermal_radiation,surface_pressure,surface_sensible_heat_flux,top_net_solar_radiation,top_net_thermal_radiation,total_cloud_cover,total_precipitation
42,-90.25,0.7059949,5.2729015,285.93082,296.3731,100731.69,118262.5,-270626.47,98141.586,312779.88,236578,-990393.4,0.26357713,0
42,-90.25,3.020875,2.0504463,290.06476,291.581,100627.44,110.75,-12860,98015.05,83698.875,1170.5,-889567.3,1,5.22E-05
42,-90.25,4.421683,-1.6278957,285.8895,297.50528,100773.484,2106644,-370604.97,98175.77,-339181.8,2877425.8,-988219.5,0.047670633,0
42,-90.25,3.1077604,-0.98634565,283.6313,292.37292,100932.73,103874,-283870.16,98322.1,153695.88,215027.12,-936495.25,0.14572811,0
42,-90.25,2.0935044,0.026530981,280.8643,283.87622,101489.49,332.125,-312403,98834.25,83628.125,757.25,-946415.7,0,0
42,-90.25,4.1255627,-0.25472152,279.8125,294.41696,101478.52,2247098,-449571.25,98849.24,-418441.03,2918806.2,-994999.94,0.08432394,0
42,-90.25,-0.64339125,1.7443774,283.64307,290.7263,101155.59,104427.375,-297485.75,98541.59,34418.188,208761.5,-957854.4,0.32241774,0
42,-90.25,0.85760134,4.375835,289.70236,292.4315,100474.86,1473604.9,-132528.44,97871.72,-353393.3,2375420.2,-732772.7,1,1.03E-06
42,-90.25,-0.6194534,-1.856758,292.64407,293.236,100509.87,7083.625,-14161.656,97913.1,19004.688,72157.75,-390716.2,1,0.006152408
42,-90.25,-4.3821306,-2.9532752,287.02155,291.11948,101973.625,750194.9,-94739.5,99318.21,-210429.81,1681177.8,-940480.7,1,1.60E-05
42,-90.25,-4.9867835,-1.5267917,285.60263,288.9235,102066.12,16325.5,-36000.312,99400.97,31307.188,96393.75,-855596.25,1,3.10E-06
42,-90.25,-3.7083242,0.43278468,288.84772,289.61368,101913.93,401992.88,-24698.75,99267.836,-93697.5,1410655.2,-581240.25,1,0
42,-90.25,-2.4014943,-0.104904056,291.1307,291.61444,101733.52,44604.375,-69615.72,99100.516,44175.312,115328.25,-674630.3,0.5125967,2.84E-05
42,-90.25,1.1608143,5.8850393,294.37225,301.76617,101283.23,2038464.5,-247093.61,98693.92,-326596.5,2887822.5,-1027124.9,0.008087516,0
42,-90.25,0.96842486,4.646977,294.58475,300.37747,101114.445,66796,-149057.22,98533.195,236490.25,151958,-1011114.1,0.32888773,0
42,-90.25,4.2869215,2.092726,294.4915,298.96368,101250.695,894633.3,-136433.38,98658.53,-98151.875,1785489.8,-556603.06,0.8011842,2.59E-06
42,-90.25,-0.7027926,3.6910858,295.95407,298.00583,100936.78,22579,-53190.25,98346.086,17519.875,76702,-650200.2,0.8561336,0.003463379
42,-90.25,-3.5638103,-2.126062,285.90366,289.07965,101449.52,570725.9,-63562.062,98792.87,-252710.81,1577829.8,-914135.44,1,5.18E-07
42,-90.25,-4.109948,-0.31170738,286.45728,287.3828,101399.88,5810.75,-11806.281,98748.49,56407.125,61554.25,-791415.4,0.99304163,0.000814669
42,-90.25,4.6752467,-3.0378351,281.25146,287.78995,102114.98,1776372.2,-246659.72,99433.36,-685631.5,2459007.5,-951470.75,1,0
42,-90.25,2.4507992,-3.1959248,279.4867,284.82153,102411.25,44549.125,-279779.28,99703.23,78820.25,88682.25,-790449.25,0.91607285,0
42,-90.25,-2.8545403,-0.038726926,281.1346,286.8739,102939.016,1001551.06,-154160.5,100224.375,-316485.8,1769860.1,-874143.2,0.97018296,0
42,-90.25,-3.19499,-0.7087697,280.89615,286.30505,102661.81,26231.375,-94078.34,99962.9,33852.5,76151,-927247.7,0.8575374,0
42,-90.25,-2.986642,2.9052334,284.35727,287.45114,101530.25,1013891.94,-138478.81,98857.64,8328.375,1847939.2,-563607.75,0.995941,0.001392589
42,-90.25,-0.86415154,4.8418317,286.318,287.0482,101123.72,5755.5,-3727.8438,98484.016,172503.12,41724.75,-520095.88,1,0.000161797
42,-90.25,4.966934,-0.09755099,279.9636,290.5813,101963.44,1560102,-288849.44,99311.62,-259710.5,2290937.8,-795918.4,1,0
42,-90.25,3.1033275,0.75907433,279.5339,287.86942,101904,21748.875,-191949.44,99249.84,172856.62,57974,-740812.56,0.9544962,0
42,-90.25,3.3365,-0.53505504,278.64502,292.7466,102234.375,2082404.9,-451286.12,99575.484,-417663.28,2713831.5,-1007577.3,0,0
42,-90.25,1.3620696,-1.4128202,279.26123,286.51,102155.21,33702.375,-298250.2,99502.32,32792,71538,-963841.1,0,0
42,-90.25,0.16340339,3.5633276,278.66275,293.9638,102127.91,2062925,-436906.1,99478.336,-322566.38,2696067.5,-1004558,0.06100744,0
42,-90.25,-1.7338939,2.1304102,280.483,289.1438,101834.89,29053.75,-303911.3,99197.07,164513.5,63344.5,-947795.9,0,0
42,-90.25,-2.0867558,4.63319,280.98233,294.11856,101860.625,2060213.4,-435831.72,99220.46,-362938.38,2687874,-1002297.9,1,0
42,-90.25,-2.6719034,1.3785652,281.93497,289.5872,101635.55,14222.5,-196866.75,99003.37,152069.62,36629.5,-592420.1,1,0
42,-90.25,-3.1036716,3.9594707,287.2671,291.93097,101366.17,1024185.25,-208188.97,98737.695,-140857.06,1742181.4,-511676.44,1,0
42,-90.25,-3.1728253,4.5633364,288.8678,291.3593,101097.195,5036,-61082.75,98473.23,171089,30088.5,-822332.6,0.99304163,2.74E-05
42,-90.25,5.745358,-0.30619264,273.75204,280.54388,101576.89,2046931.6,-385460.22,98825.85,-1028899.44,2692074,-948106.44,0.9861139,0
42,-90.25,6.688687,0.4098065,269.17657,277.85434,101791.52,11289.5,-138561.44,99027.35,-65415.875,30708.25,-852628.75,0.8255688,0
42,-90.25,6.0193133,6.5651927,270.8847,283.47327,101152.06,2030606.2,-446761.38,98452.234,-711155.6,2591136,-917586.06,0.41089222,0
42,-90.25,1.5863764,-2.1582313,272.85254,283.5402,100812.805,11289.5,-200420.44,98143.38,221501,27128,-733756.1,0.7713976,0
42,-90.25,5.949273,0.11384797,273.34595,282.29092,101081.52,1373936.8,-241411.83,98373.08,-552354.4,2075773,-860634.1,0.9914242,0
42,-90.25,3.4278185,-2.6940818,272.34848,280.5467,101349.586,6862.25,-127487.16,98630.35,50043.75,23272.25,-850282.4,0.9895015,0
42,-90.25,1.6670558,0.81238365,273.74496,283.89993,101891.06,1980799.9,-442257.28,99166.484,-684429.5,2574198,-937064.56,0.596768,0
42,-90.25,-1.6283898,1.3151455,275.49792,281.69138,101607.85,10182.75,-279118.12,98925.41,45872.188,24167.25,-897279.4,0.16135383,0
42,-90.25,5.6496067,1.362021,284.0999,291.2422,100659.7,1180964.8,-149904.31,98038.44,-251438.12,1954179,-932320,1,9.30E-06
42,-90.25,4.4589195,-2.5010653,276.5568,285.14502,101019.6,7803,-293312.25,98339.49,231541,19210,-925384.4,0.59243435,0
42,-90.25,3.5262296,-4.716159,274.33163,283.8595,101756.77,1390594.2,-192280,99038.15,-537718.7,2052363,-878905,0.95657146,0
42,-90.25,3.700001,-1.7657646,275.0765,281.95212,101732.87,4427.25,-157962.1,99025.555,77830.44,13288.5,-857545.9,0.829872,0
42,-90.25,1.3124208,0.049509168,275.3716,285.2175,101771.664,1773992.6,-377980.94,99063.94,-561192.4,2413564.5,-958613.5,0.6692201,0
42,-90.25,-1.4546188,1.2011739,276.62054,280.6666,101594,4593.25,-258767.06,98902.62,37387.75,11773.75,-935684.4,0.058962673,0
42,-90.25,-2.956498,5.5109553,278.6533,288.80777,101367.484,1825071.9,-369365.3,98702.31,-523153.66,2450194.2,-897779.7,0.8008484,0
42,-90.25,-3.3536892,4.3960557,278.22006,286.51697,100988.91,3597.125,-296969.22,98341.89,266963.62,9088.5,-965342.1,0,0
42,-90.25,2.1342874,2.6294956,281.47693,289.58438,100694.586,1413007.1,-271308.28,98060.625,-341373.62,2101661.5,-751716.4,0.9786062,0
42,-90.25,1.5411603,-0.16924286,283.78357,286.72192,100782.89,664.125,-51847.28,98130.195,34347.438,4475.5,-862342.2,0.99545264,5.69E-06
42,-90.25,-1.2249926,1.5044855,281.19363,289.3195,101320.195,1865913.1,-447401.88,98650.14,-359120.38,2440968,-968965.25,0.60754126,0
42,-90.25,-4.1436386,1.0035619,279.90103,285.732,101086.88,1549.625,-222238.44,98448.04,137363.25,3718,-692832.2,1,0
42,-90.25,2.9889576,7.0440574,284.3372,287.8039,99356.76,658219,-110462.5,96759.26,99395.125,1343455,-840327.44,0.27407566,0.000109587
42,-90.25,3.392355,5.6221695,275.80014,284.29868,99849.77,276.75,-89946.16,97204.24,53720.375,2065.5,-875695.94,0.9659103,2.59E-06
42,-90.25,9.833413,-0.3898331,274.6362,282.63254,100418.164,1105093,-195482.47,97736.78,-396098.56,1779981.5,-843502,1,1.03E-06
42,-90.25,7.357174,1.0109148,272.4075,282.9518,100819.47,442.75,-172135.53,98139.19,171654.62,1377,-838860.94,0.56527245,0
42,-90.25,-0.4713933,0.8096263,276.1826,285.10736,101280.61,1481241.9,-301452.66,98590.17,-426784.1,2080386.1,-793572,0.26775825,0
42,-90.25,0.015343249,-4.6858277,279.7523,282.55722,101351.16,110.75,-103995.625,98659.734,61851.312,482,-731823.75,1,0.00136726
42,-90.25,1.7202511,-1.8025295,274.44025,282.26862,102751.42,1602824.8,-339365.56,99991.086,-582898.56,2193649,-823281.56,0.97405887,0
42,-90.25,1.3292658,-1.1297294,273.73196,278.23917,102770.1,55.375,-218932.67,100011.48,32650.562,137.75,-821124.94,0.811408,0
42,-90.25,1.2503595,-0.3420385,270.0761,281.68582,102794.01,1683068.4,-433910.25,100030.06,-496286.12,2191583.2,-839516.56,0.4390002,0
42,-90.25,-3.8812087,-0.28137612,276.3101,281.7179,101201.7,786276.8,-191329.6,98499.016,-185188.5,1454445.8,-563504.25,1,2.07E-06
42,-90.25,1.062403,2.3197503,278.70877,285.9091,101268.46,1738408.8,-397092.38,98586.57,-485185.6,2333557.8,-968948,0,0
42,-90.25,2.0367627,-1.8034488,273.82642,279.19702,101938.75,408080.38,-67219.06,99180.88,-170764.88,1113073.6,-852577,1,7.75E-06
42,-90.25,1.943671,-1.8622729,270.1292,275.95953,102588,1220090.4,-279861.94,99778.19,-480519.16,1798916,-858132.44,0.45389345,0
42,-90.25,-0.990047,-4.2409706,270.03833,276.02225,102397.41,435473.88,-84574.28,99601.875,-155846.31,1063706.2,-804562.1,0.9974364,0.00010235
42,-90.25,4.6823397,-4.6426287,268.68433,272.142,101681.66,643277.1,-92942,98868.43,-226055.44,1357087.9,-679858,1,0.00011269
42,-90.25,2.8169599,3.4833636,270.9697,276.89648,102099.04,1146044.9,-316989.72,99318.21,-269962.62,1728617.4,-800904.5,0.99697864,0
42,-90.25,7.3500814,-2.2951813,271.05942,278.33954,102179.12,876979.75,-168912.44,99400.97,-240549.75,1478268.8,-813481.9,0.77542615,6.62E-05
42,-90.25,2.96502,4.142377,272.9871,282.80542,101542.27,1638574.6,-398022.1,98826.45,-475923.38,2179052,-885702.6,0.99233973,0
42,-90.25,4.2700763,-1.5267917,274.79556,281.65375,101565.79,1267572.5,-250833.23,98837.25,-432793.94,1828729.2,-725854.25,0.97915554,0
42,-90.25,4.8596573,-1.7437056,264.9836,275.63327,102785.39,1603820.9,-403435.28,99965.3,-729326.56,2053533.5,-858632.8,0,0
42,-90.25,4.2585506,0.93922305,277.03488,284.2234,102257.76,1328779,-331803.62,99538.91,-337697.06,1909355.9,-885547.4,0.41394413,0
42,-90.25,2.5793543,-3.132505,260.98422,271.403,103406.69,1665304.1,-460046.38,100520.03,-775284.1,2069232,-866914.2,0,0
42,-90.25,1.2485864,2.6965919,260.94644,270.82718,103255.805,1321916.8,-271143,100371.9,-665268.75,1812480,-696058.5,0.99304163,0
42,-90.25,3.3223147,0.8142219,270.43024,280.35568,101298.64,1551634.9,-358311.7,98559.586,-429895.06,2084448.4,-859840.5,0.1566234,0
42,-90.25,-0.16463399,-3.446846,272.84427,277.93243,101843.77,1104041.5,-194635.34,99067.53,-497912.34,1684345,-753389.94,1,0
42,-90.25,1.4684603,-5.885287,262.64395,267.67612,103009.164,594965,-140958.12,100109.23,-236661,1185162.5,-605325.3,1,1.91E-05
42,-90.25,2.6972704,0.12671578,255.47504,262.85193,103622.49,1062868.2,-395542.78,100650.164,-525628.3,1472278.5,-786291.25,0,0
42,-90.25,0.121733725,5.2637105,262.9851,268.11252,101936.92,590039.6,-70876.06,99077.734,-275689.62,1160444.4,-668781.6,0.99050856,0
42,-90.25,2.5270457,-1.4744016,266.84045,270.70587,102651.36,603708.75,-117197.97,99797.38,-233620.75,1129598.4,-809392.94,1,0
42,-90.25,1.5127895,-0.029535651,269.8518,274.84967,102920.59,925402.6,-298828.72,100106.23,-272366.56,1463809.6,-835082.56,0.9410678,0
42,-90.25,-2.3412063,3.0532126,271.2648,276.85883,102765.92,961816.6,-241659.77,99961.1,-295345.3,1487770.4,-702355.75,0.6651611,0
42,-90.25,-0.22669512,2.371221,273.20193,275.82147,101398.31,358938,-54905.125,98632.75,-47669.188,940322.1,-585536.25,1,0.000212455
42,-90.25,1.2654316,0.8243323,272.36145,275.04767,100989.69,842059.94,-139573.84,98215.95,-240549.75,1381392.9,-775318.4,1,0
42,-90.25,1.1891851,-0.44773805,274.88055,277.19067,101105.04,962757.4,-127259.875,98347.29,-265932.5,1535003.4,-861634.8,1,5.18E-07
42,-90.25,-2.6160483,3.2489865,276.8708,281.57565,102018.305,1289653.2,-307671.62,99273.234,-309344.75,1825630.9,-872883.7,0.9843743,0
42,-90.25,7.676346,-1.3732978,279.96124,281.3456,100671.2,189098.25,652.28125,97980.266,91547,837111.9,-850955.25,1,2.59E-06
42,-90.25,-0.27723062,-0.17108107,267.5452,273.75516,102425.75,1459382.4,-437773.84,99595.875,-499043.6,1870591.8,-889015.2,0,0
42,-90.25,2.474737,2.069748,269.98285,276.6511,100980.67,1404429.2,-401968.34,98221.34,-422329.75,1838437.5,-829699.6,0.8168404,0
42,-90.25,2.1848228,2.0715861,274.74127,281.77643,100408.76,1293969.9,-328456.56,97717.59,-328505.5,1788037.2,-820296.8,0.80936325,0
42,-90.25,3.3169951,-0.53597414,276.84012,283.39658,100223.125,1067184.8,-271370.25,97553.875,-247408,1571220,-799800.3,0.8880259,0
42,-90.25,-5.172967,-1.236348,273.36368,280.06427,100761.99,1273272.5,-340605.22,98045.63,-416249.2,1764627.4,-874781.5,0.58248514,0
42,-90.25,10.063926,-3.8825116,271.0677,276.41544,100937.95,693913.6,-120586.375,98179.97,-325111.75,1223444.6,-837083.9,1,0
42,-90.25,-2.870499,-0.695902,269.0656,274.4802,103307.8,785280.7,-189800.69,100462.45,-268053.56,1261589,-544991.9,1,0
42,-90.25,-2.3855357,0.22781956,273.6517,275.49103,102675.266,142446.25,-38562.28,99861.55,-47739.875,699681.75,-685309.9,1,6.72E-06
42,-90.25,-6.986038,2.4245305,275.27838,276.22025,100492.49,169729.12,-14368.25,97746.38,-6660.875,729081.9,-767985.94,1,8.48E-05
42,-90.25,2.972999,-5.1867514,274.87228,275.4743,99796.6,341837.88,-53417.53,97060.914,-66547.19,855702,-791743.2,1,0.000333415
42,-90.25,1.6253862,-1.5819393,268.46478,274.1637,101957.04,1338574.2,-391451.9,99140.7,-492043.9,1758361.8,-887859.25,0.005035639,0
42,-90.25,3.9118955,0.522859,271.8574,278.23218,100650.3,1327948.9,-376741.28,97917.3,-361807.12,1770273.2,-897676.2,0,0
42,-90.25,5.1451383,-2.2685266,272.04272,279.79797,100872.375,1329664.4,-400955.97,98142.79,-391997.75,1752853.5,-907441.3,0,0
42,-90.25,-0.4900116,3.0954924,273.6045,279.98898,101515.88,1277423,-353373.72,98777.27,-291880.88,1754506,-868863.75,0.24615079,0
42,-90.25,0.46306998,-2.5745955,268.33493,276.66223,102762.53,1223576.8,-343952.3,99944.305,-503497.94,1622790.8,-860358.06,0.053896517,0
42,-90.25,1.3629563,4.333555,270.59787,276.56046,102624.445,1288878.5,-367071.94,99823.766,-397866.12,1726964.9,-859564.44,0.8824409,0
42,-90.25,2.0846386,3.9318972,274.8298,279.58325,101076.56,956005.9,-266081.06,98351.484,-251933.06,1415819.2,-645369.4,1,0
42,-90.25,5.3144765,-0.12880123,278.87286,280.01407,99909.47,259380.62,-13087.281,97217.44,-12105.0625,825751.1,-826249.06,1,6.88E-05
42,-90.25,4.473105,-1.9183394,256.09714,265.8064,102559.914,1334534.4,-429695.4,99639.055,-825201.2,1680489.2,-825835,0,0
42,-90.25,0.83543664,-1.2657601,260.00916,268.10138,103270.96,1228557.5,-398208.06,100356.305,-605877.4,1584646.2,-817105,0.1307433,0
42,-90.25,3.6583312,6.429162,268.91925,277.68146,101924.25,237963.88,-40277.125,99170.086,153554.38,739340.9,-764983.9,0.9434178,0
42,-90.25,-0.21162313,0.5678961,270.45856,274.20132,101337.17,1006531.7,-242134.97,98557.19,-367322,1465117.8,-830044.7,0.03628707,0
42,-90.25,4.0510893,-3.5378394,266.12628,270.82022,101051.48,734256.75,-155937.34,98233.34,-431804.1,1175041.1,-799662.3,0.784124,0
42,-90.25,0.27777314,-0.24736857,260.7139,266.57605,102187.21,1080300.5,-336617.66,99296.02,-546132.5,1474275.2,-738690.44,1,0
42,-90.25,-0.15576813,-1.8558389,265.57855,270.5832,102369.58,970449.75,-275523.12,99516.12,-410027.25,1397366.8,-726923.94,0.39386263,0
42,-90.25,4.477538,0.7517213,266.74484,269.9655,102154.69,1154235.2,-359489.38,99303.22,-505194.84,1567364.2,-839050.7,0.06250286,0
42,-90.25,0.6350679,-0.50472367,254.2025,265.10648,102981.08,1221141.8,-405831.97,100046.86,-638189.1,1590911.8,-792812.9,0.26214272,0
42,-90.25,2.732734,2.0596375,268.4636,275.33627,102316.67,1221972,-368869.44,99518.516,-387260.56,1642344.9,-863446.4,0.43811515,0
42,-90.25,-0.757761,3.429135,271.44543,277.70935,102837.77,1133925.2,-336514.34,100045.06,-292163.7,1526810,-733497.3,0.98998976,0
42,-90.25,1.750395,2.2802277,272.7333,279.11896,102611.65,1233814.8,-370770.25,99838.16,-339323.25,1655426.9,-889670.8,0,0
42,-90.25,2.2131937,4.122156,275.45544,281.89636,102208.64,1226343.8,-353890.25,99461.55,-231358.19,1657354.8,-907648.4,0,0
42,-90.25,2.1537924,1.0936363,275.3067,280.41144,101810.2,1122580.5,-331163.16,99066.94,-241751.69,1538033,-755529.3,0.9730518,0
42,-90.25,0.20684618,4.0210524,278.2366,283.06058,101447.43,1093028.8,-305522.88,98735.9,-160866.31,1515380.4,-776163.8,0.99255335,0
42,-90.25,0.8709002,3.6276665,281.00003,285.732,100995.695,1194965.8,-327526.8,98326.3,-184693.56,1670161.4,-911651,0.47931576,0
42,-90.25,3.2203572,-0.8677784,276.45645,279.67526,101517.84,985834.4,-213354.22,98773.08,-315283.88,1460849,-882700.6,0.9040483,0
42,-90.25,1.5854897,-1.3990332,269.30173,274.40628,102612.82,1257777.2,-390604.8,99790.78,-422046.94,1655151.5,-877559.25,0,0
42,-90.25,-4.048774,3.5780334,275.60065,276.2342,101712.62,203542.12,3710.0938,98946.99,18014.812,756760.6,-705530.3,1,1.34E-05
42,-90.25,1.6120875,4.5109463,281.98218,284.4716,99994.516,598894.1,-175606.6,97348.77,15045.25,1063155.4,-575615.75,1,2.59E-06
42,-90.25,6.174466,2.4438322,268.55685,271.82828,100090.53,422634.88,-86908.97,97311.59,-242105.25,901489.1,-793692.75,1,3.41E-05
42,-90.25,4.429662,-1.6187044,266.58667,271.23154,101091.19,768899.9,-147094.44,98281.32,-411158.5,1234048,-734515.25,0.83188623,0
42,-90,-0.23467442,-1.908229,266.38245,270.1454,102811.26,466353.75,-76392.53,99896.93,-322990.62,955400.9,-753666,1,1.24E-05
42,-90,3.4854467,3.2287657,266.8924,269.87073,101957.95,497676.5,-89450.28,99060.336,-407764.72,972407.5,-815189.94,1,1.34E-05
42,-90,2.5793543,3.393289,269.5095,275.61652,101552.07,1254235.5,-340088.7,98725.1,-418582.44,1696669.8,-861169,0,0
42,-90,2.103257,0.27929068,272.26584,279.52747,100787.46,1248203.2,-327568.12,98010.85,-320657.38,1706722.2,-902386.2,0,0
42,-90,3.3604379,0.5899552,275.64548,281.28983,101192.95,1265967.5,-343663.06,98432.445,-249104.94,1708443.5,-881337.6,0.12149605,0
42,-90,-4.7039623,1.7186418,273.6576,277.02335,102292.24,630991.6,-127342.53,99460.945,-171966.88,1116172,-595059.9,1,0
42,-90,5.935974,3.9153528,282.6633,283.3715,99884.39,121527.625,3152.25,97190.45,217329.38,646045.4,-833719.56,0.99047804,0.002974371
42,-90,7.569955,-3.1867332,271.4218,279.48703,101368.01,1269786,-329737.56,98564.984,-411370.62,1687030.2,-858322.25,0.06802681,0
42,-90,3.7079804,-4.1959333,259.39178,267.1254,102932.35,1339404.2,-372629.75,99967.695,-941367.9,1724142,-834288.94,0,0
42,-90,-0.24531347,-0.11685264,261.19553,268.15994,103174.03,1297456.2,-360997.62,100214.17,-673187.56,1718427.1,-826870.1,0.5324951,0
42,-90,-2.0371068,2.879498,265.83353,270.5832,102702.17,480576.25,-81929.69,99794.38,-250519,987761.6,-595197.9,1,0
42,-90,-4.6649523,-1.3291796,270.53058,272.83496,102665.59,342003.88,-64863.72,99773.99,-146230.56,853498.75,-555188.3,1,0.000613069
42,-90,-2.3394332,-2.7097068,267.95126,272.26468,103103.62,425733.88,-98975,100195.586,-116888.44,962837,-788051.06,0.97302127,2.07E-06
42,-90,3.11308,2.091807,267.24655,268.57962,102873.05,509630,-172032.25,99946.11,-202086.75,995060,-817398.3,0.9900203,1.03E-06
42,-90,2.7779498,3.0394258,268.99124,270.50372,102229.15,342778.62,-71557.875,99334.41,-134847.25,882141.5,-833788.56,1,1.60E-05
42,-90,-2.049519,-0.41281116,267.71164,271.98862,102618.44,644494.6,-196205.6,99724.81,-209510.69,1105293.4,-805476.5,0.9580059,0
42,-90,-0.20453045,0.37855625,270.44086,272.76245,101909.62,615385.6,-196267.56,99040.55,-225419.06,1153559.1,-816345.9,0.4339951,0
42,-90,-2.7002742,-0.84847677,266.93845,270.35175,102311.58,370448.88,-76971.03,99409.97,-133998.81,935777.9,-598113.6,1,8.79E-05
42,-90,-2.1638887,-6.295217,261.88492,265.72275,102176.766,574267.6,-235068.9,99224.66,-190915.5,1069076.8,-794175.9,0.3294981,0
42,-90,-0.06267643,-3.4110003,253.42812,260.28784,103134.19,651080.1,-317692.2,100087.04,-233974.25,1069696.5,-733566.3,0.8854928,0
42,-90,-3.5939543,3.1616695,257.23154,261.64868,103465.21,579857,-118664.91,100421.08,-300648.12,1099027.8,-727372.5,0.548487,0
42,-90,-1.6017923,2.458538,268.50726,269.54724,101717.71,188268.12,-5731.9688,98844.445,-49648.938,778380.4,-659465,1,0.000383556
42,-90,2.4375002,-3.4201913,263.80316,267.53668,101104.516,445269.12,-89161.03,98200.96,-214035.75,1010689.6,-798316.56,1,3.41E-05
42,-90,5.8943048,-2.1095176,263.82913,267.75003,101415.03,531212.75,-200689.03,98505.01,-66052.25,1013856.9,-787291.94,0.80148935,1.24E-05
42,-90,0.21571201,2.1129467,249.86314,254.29665,102625.1,494577.38,-58603.438,99529.31,-308072.06,1040778.25,-671179.75,1,8.89E-05
42,-90,-1.6541009,2.064233,251.67868,254.97566,102177.02,480188.88,-66144.69,99104.72,-224782.75,1033961.9,-666987.25,1,9.30E-06
42,-90,0.3823905,-0.62604845,255.4703,257.3097,101753.24,55.375,-53541.5,98737.695,-3337.75,275.25,-750318.94,0.9995117,4.34E-05
42,-90,-0.747122,0.45116723,253.29001,257.6262,102339.14,673935.75,-294737.8,99294.23,-236236.81,1105637.6,-713794.5,0.048494667,0
42,-90,-3.2588243,1.2618363,254.41734,257.7391,101841.555,110.75,-91661,98811.46,26852.812,619.75,-702338.5,1,1.03E-06
42,-90,4.9128523,-2.5442643,262.28864,265.1009,100528.55,468401.38,-164119.1,97617.445,-217570.94,1027696.25,-795193.75,0.93349916,1.24E-05
42,-90,2.7336206,-3.1665125,260.16144,263.9046,101278.65,276.75,-88355.25,98335.29,88648.125,1170.5,-709222.44,1,6.36E-05
42,-90,7.1240015,-1.4054672,251.15456,257.33618,101807.46,619259.4,-274552.06,98762.88,-217358.81,1080437.5,-704012.06,0.7789968,3.26E-05
42,-90,6.1806726,-1.1618987,247.3287,252.35303,102126.21,498.125,-280089.2,99038.75,127535.375,2065.5,-680444.56,0.05801657,0
42,-90,4.8374925,-0.013910532,239.19182,244.83649,103103.09,693636.9,-266990.12,99907.125,-375240.88,1090421.1,-634500,0.028962523,0
42,-90,4.3924255,0.76642734,239.34055,244.45166,103183.17,885.5,-270109.94,99989.29,116152,3098.25,-634983.1,0,0
42,-90,-0.78347206,1.4070581,242.65881,248.1465,103370.5,573824.9,-45070.47,100194.984,-308072.06,1088906.4,-647370.7,0.98998976,1.45E-05
42,-90,-3.4512138,0.6313158,246.88013,250.52234,102938.76,553.5,53998.938,99806.375,-15428.1875,3718,-602530.4,1,0.000484357
42,-90,-1.3056722,0.32892346,256.26474,260.23627,102954.17,589818.25,-160193.5,99910.73,-238923.56,1150047.6,-759083.4,0.5525155,0
42,-90,-2.739284,1.5577948,256.57404,259.9588,102679.19,1383.625,-151329.94,99673.84,61639.188,6403.25,-760360.1,0.9725024,0
42,-90,3.098008,4.3087387,274.75424,275.8661,101640.12,278528.38,27883.469,98840.25,38377.562,939358.1,-910529.56,0.9985046,2.58E-05
42,-90,1.2627718,3.4925547,275.30905,276.7487,101302.43,774.875,52139.47,98526.6,191593.12,7023,-937081.9,1,7.50E-05
42,-90,1.4542749,4.185576,277.585,277.89478,100924.37,175484.5,39949.47,98172.77,153271.62,891780.9,-890550.7,1,6.72E-06
42,-90,-0.6992463,3.4475176,277.59442,278.02026,100803.4,664.125,52903.906,98069.625,171301.12,8675.5,-883942.8,1,4.86E-05
42,-90,4.8738427,-1.3328563,276.00552,276.329,100755.07,193525.5,27821.469,97959.27,71254.94,876771,-899418.7,1,5.18E-07
42,-90,3.8090513,-1.0846921,266.8369,270.42703,101368.13,6087.5,-269862,98499.016,186290.38,15078.75,-857304.3,0.03802663,0
42,-90,-3.2242475,-0.51299584,266.3199,271.13394,102139.664,1205701.9,-267837.25,99248.65,-579858.25,1717738.6,-649354.8,0.99801624,0
42,-90,-3.3838332,0.11292887,271.81372,272.53238,101666.51,830.125,13565.406,98808.46,51669.938,9570.5,-551496.2,1,0.001734791
42,-90,-1.5707617,-1.2611643,271.32385,273.07614,101490.28,1010405.5,-140958.12,98647.14,-379200.3,1584095.5,-860375.3,1,0
42,-90,-1.7924087,-0.76943195,272.90094,273.4317,101604.586,2158.375,-10029.4375,98752.69,66093.56,12393.5,-539557.2,1,0.001099493
42,-90,2.465871,-1.264841,272.4134,272.6551,100596.87,114997.5,-11434.406,97766.766,-4681.1875,754075.4,-830476,1,0.000541735
42,-90,8.190566,-0.5966364,259.21234,263.54208,101508.05,9961.375,-249510.94,98546.39,-24124.75,24167.25,-813792.44,0.94250226,1.03E-06
42,-90,6.117725,-1.9293689,253.37971,259.4527,103849.41,1629166.8,-386431.28,100776.1,-1222557.8,2012772.8,-771678.06,0.47504312,0
42,-90,3.325861,-1.0185152,254.10333,259.28537,104209.695,14776,-344158.9,101127.53,18934,29537.75,-758876.4,0,0
42,-90,-1.6904511,0.8105454,255.90353,264.3954,104621.984,1586167.2,-388766,101582.71,-944337.44,2013805.5,-797091.6,0,0
42,-90,-1.7197084,0.7701039,259.52872,267.48093,104082.07,8024.375,-144284.53,101099.945,40781.5,24442.75,-743780.06,0.9985046,0
